Latitude: 44.060641  Longitude: -87.734744
X & Y on Lambert Conformal Conic: 933689.12 234087.08
Tile: 12107
Elevation: 228 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31565.87,0.00,231.39,1.96,3.50,-9.69,292.90
1998,2,31614.53,0.00,220.07,0.77,8.01,-3.17,483.57
1998,3,31667.15,0.00,188.38,0.00,9.06,-0.64,582.74
1998,4,31723.70,7.97,130.67,0.00,4.16,-3.75,463.03
1998,5,31784.13,6.71,63.93,0.00,1.47,-1.73,537.98
1998,6,31848.40,3.10,42.57,0.00,1.35,-0.68,581.17
1998,7,31916.45,0.00,53.35,0.00,0.29,-1.57,544.57
1998,8,31988.25,18.29,46.22,0.00,-0.14,-2.32,515.03
1998,9,32063.73,8.17,98.26,8.17,-3.16,-7.51,347.57
1998,10,32142.84,0.00,239.13,8.17,-8.19,-19.05,135.52
1998,11,32225.52,0.00,218.87,8.17,-10.88,-19.39,131.63
1998,12,32311.72,2.51,177.93,10.69,-9.48,-19.54,129.90
1998,13,32401.38,0.00,250.22,10.69,-11.14,-22.74,98.23
1998,14,32494.42,6.42,198.82,17.10,-5.42,-20.59,118.63
1998,15,32590.80,0.00,230.26,17.10,-2.93,-11.81,247.44
1998,16,32690.44,0.00,129.94,17.10,-2.13,-6.14,386.16
1998,17,32793.28,0.00,141.77,17.10,-1.96,-6.34,380.17
1998,18,32899.26,0.00,156.01,17.10,-2.58,-7.40,350.38
1998,19,33008.30,0.00,156.62,17.10,-3.49,-8.28,327.42
1998,20,33120.35,0.00,250.99,17.10,-2.34,-12.09,241.89
1998,21,33235.33,4.77,150.26,21.88,-1.90,-8.30,326.85
1998,22,33353.17,7.54,64.19,20.98,-1.48,-3.87,458.93
1998,23,33473.81,6.20,157.17,27.18,-1.79,-8.36,325.25
1998,24,33597.17,0.00,278.89,27.18,-1.51,-13.10,222.82
1998,25,33723.19,4.91,215.36,32.09,-0.82,-13.21,220.95
1998,26,33851.80,3.20,155.45,31.96,0.51,-5.70,399.36
1998,27,33982.93,0.00,92.14,29.87,1.42,-1.03,566.56
1998,28,34116.51,0.00,93.34,28.08,0.72,-1.73,538.05
1998,29,34252.48,2.71,57.80,26.51,-0.33,-2.26,517.26
1998,30,34390.75,0.00,141.25,25.33,0.56,-3.20,482.55
1998,31,34531.28,0.00,240.12,24.81,2.30,-4.76,428.83
1998,32,34673.99,0.00,202.90,23.11,3.49,-1.95,529.47
1998,33,34818.81,2.96,152.01,21.48,3.17,-2.11,523.09
1998,34,34965.68,0.00,234.22,21.48,-1.08,-7.24,354.81
1998,35,35114.54,0.00,268.74,21.48,-1.72,-9.33,301.45
1998,36,35265.31,0.00,287.09,21.48,-0.23,-8.94,310.82
1998,37,35417.95,0.00,327.58,21.48,2.54,-10.61,272.35
1998,38,35572.38,0.00,276.04,21.48,1.20,-7.03,360.71
1998,39,35728.54,0.00,247.43,21.48,0.31,-6.51,375.29
1998,40,35886.38,0.00,301.26,21.48,0.39,-8.89,312.04
1998,41,36045.84,0.00,302.85,21.48,1.18,-8.04,333.38
1998,42,36206.85,4.32,195.13,21.08,1.89,-5.05,419.81
1998,43,36369.37,0.00,197.87,20.07,1.09,-3.60,468.09
1998,44,36533.33,0.00,286.08,20.07,1.10,-6.27,382.51
1998,45,36698.68,0.00,274.47,19.10,3.10,-3.70,464.67
1998,46,36865.36,0.00,220.81,16.86,4.42,-0.66,582.19
1998,47,37033.33,0.00,211.28,14.02,5.56,0.77,645.67
1998,48,37202.54,3.87,82.84,10.86,3.79,1.51,680.91
1998,49,37372.92,0.00,74.31,7.75,2.79,1.42,676.93
1998,50,37544.44,0.00,131.37,5.13,2.82,0.22,620.44
1998,51,37717.04,0.84,172.31,2.93,2.68,-0.74,578.62
1998,52,37890.68,0.00,218.94,0.87,3.36,-1.11,562.97
1998,53,38065.31,0.00,281.70,0.00,6.11,-1.17,560.48
