Latitude: 43.993036  Longitude: -87.713653
X & Y on Lambert Conformal Conic: 936334.23 227238.38
Tile: 11927
Elevation: 190 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31590.62,0.00,233.36,1.84,4.00,-9.89,288.51
1998,2,31639.16,0.00,218.08,0.52,8.03,-2.85,495.17
1998,3,31691.65,0.00,192.31,0.00,10.03,-0.37,594.60
1998,4,31748.07,7.94,128.49,0.00,4.67,-3.11,485.81
1998,5,31808.35,7.04,60.16,0.00,1.88,-1.15,561.59
1998,6,31872.47,3.54,44.81,0.00,1.92,-0.25,599.56
1998,7,31940.37,0.00,67.94,0.00,0.99,-1.50,547.13
1998,8,32011.99,18.63,52.88,0.00,0.54,-2.02,526.58
1998,9,32087.29,7.15,109.94,7.15,-2.28,-7.29,353.52
1998,10,32166.22,0.00,240.75,7.15,-7.20,-18.47,142.44
1998,11,32248.70,0.00,214.07,7.15,-10.96,-19.20,133.86
1998,12,32334.70,1.62,239.21,8.77,-8.48,-18.94,136.88
1998,13,32424.14,0.00,247.32,8.77,-11.05,-22.20,103.02
1998,14,32516.97,5.47,198.95,14.24,-4.55,-20.33,121.35
1998,15,32613.12,0.00,224.99,14.24,-2.46,-11.05,263.08
1998,16,32712.53,0.00,125.78,14.05,-1.62,-5.54,404.45
1998,17,32815.14,0.00,145.12,14.03,-1.41,-5.97,391.26
1998,18,32920.87,0.00,157.05,14.03,-2.63,-7.55,346.40
1998,19,33029.66,0.00,159.80,14.03,-2.91,-7.87,337.89
1998,20,33141.45,0.00,247.87,14.03,-2.24,-11.85,246.73
1998,21,33256.17,4.64,151.69,18.67,-1.30,-7.87,337.89
1998,22,33373.74,7.28,70.51,17.65,-0.89,-3.57,469.23
1998,23,33494.10,5.61,157.29,23.27,-1.12,-7.80,339.70
1998,24,33617.19,0.00,269.37,23.27,-1.42,-11.98,244.16
1998,25,33742.93,4.23,212.50,27.49,-0.75,-12.68,230.64
1998,26,33871.25,3.11,151.77,27.06,1.14,-4.97,422.24
1998,27,34002.08,0.00,104.19,24.85,2.12,-0.72,579.34
1998,28,34135.36,0.00,95.71,23.00,0.95,-1.60,543.12
1998,29,34271.02,3.00,63.72,21.38,0.05,-2.15,521.74
1998,30,34408.99,0.00,130.68,20.15,0.43,-3.06,487.31
1998,31,34549.21,0.00,247.82,19.63,2.80,-4.77,428.70
1998,32,34691.60,0.00,180.00,17.65,3.45,-1.30,555.32
1998,33,34836.10,1.67,179.33,15.71,3.21,-1.37,552.39
1998,34,34982.65,0.00,220.80,15.71,-0.29,-6.02,389.71
1998,35,35131.18,0.00,262.14,15.71,-1.29,-8.65,318.02
1998,36,35281.63,0.00,275.11,15.71,-0.01,-8.08,332.48
1998,37,35433.93,0.00,324.05,15.71,2.92,-9.83,289.70
1998,38,35588.03,0.00,276.27,15.71,1.80,-6.46,376.82
