Latitude: 43.990153  Longitude: -87.904606
X & Y on Lambert Conformal Conic: 921928.92 224809.22
Tile: 11927
Elevation: 290 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31590.62,0.00,234.15,6.25,3.04,-10.24,280.55
1998,2,31639.16,0.00,227.14,5.44,7.94,-4.07,451.96
1998,3,31691.65,0.00,210.73,3.37,8.63,-1.08,564.31
1998,4,31748.07,7.24,153.29,2.82,3.99,-4.68,431.56
1998,5,31808.35,7.73,87.19,1.32,1.57,-2.44,510.53
1998,6,31872.47,3.51,42.38,0.00,0.86,-1.15,561.56
1998,7,31940.37,0.00,42.79,0.00,-0.21,-1.59,543.45
1998,8,32011.99,18.11,36.12,0.00,-0.99,-2.60,504.41
1998,9,32087.29,0.00,115.34,0.00,-3.41,-7.68,343.04
1998,10,32166.22,0.00,219.23,0.00,-7.92,-19.59,129.37
1998,11,32248.70,0.00,193.44,0.00,-11.14,-19.42,131.33
1998,12,32334.70,3.45,176.08,3.45,-9.97,-19.82,126.82
1998,13,32424.14,0.00,252.69,3.45,-11.43,-23.43,92.33
1998,14,32516.97,7.42,198.70,10.87,-6.21,-21.13,113.23
1998,15,32613.12,0.00,223.44,10.87,-3.56,-11.94,244.91
1998,16,32712.53,0.00,134.11,10.87,-2.62,-6.80,367.13
1998,17,32815.14,0.00,126.73,10.87,-2.58,-6.47,376.67
1998,18,32920.87,0.00,164.13,10.87,-2.88,-8.04,333.56
1998,19,33029.66,0.00,160.22,10.87,-3.98,-8.92,311.32
1998,20,33141.45,0.00,258.11,10.87,-2.61,-13.16,221.75
1998,21,33256.17,4.59,146.02,15.46,-2.65,-8.82,313.74
1998,22,33373.74,6.12,54.31,14.68,-2.20,-4.16,448.72
1998,23,33494.10,6.66,145.87,21.35,-2.44,-8.40,324.30
1998,24,33617.19,0.00,280.82,21.35,-1.84,-13.78,210.93
1998,25,33742.93,5.28,217.29,26.63,-1.15,-13.98,207.42
1998,26,33871.25,3.77,159.32,30.40,-0.15,-6.57,373.76
1998,27,34002.08,0.00,90.85,28.55,0.81,-1.59,543.43
1998,28,34135.36,0.00,109.08,26.86,0.95,-1.96,528.95
1998,29,34271.02,2.92,56.18,25.35,-0.54,-2.41,511.78
1998,30,34408.99,0.00,137.91,24.25,0.29,-3.38,475.87
1998,31,34549.21,0.00,226.36,23.71,1.72,-4.72,430.13
1998,32,34691.60,0.00,217.10,22.09,3.81,-2.13,522.45
1998,33,34836.10,2.95,163.00,20.72,3.03,-2.75,498.83
1998,34,34982.65,1.63,245.51,22.35,-1.34,-7.92,336.71
1998,35,35131.18,0.00,281.08,22.35,-2.01,-10.23,280.84
1998,36,35281.63,0.00,290.24,22.35,-0.88,-9.70,292.74
1998,37,35433.93,0.00,332.17,22.35,2.30,-11.54,252.93
1998,38,35588.03,0.00,294.53,22.35,1.04,-8.27,327.54
1998,39,35743.86,0.00,244.74,22.35,0.24,-6.51,375.31
1998,40,35901.36,0.00,303.57,22.35,0.21,-9.21,304.28
1998,41,36060.47,0.00,313.53,22.35,1.27,-8.70,316.73
1998,42,36221.14,4.06,182.78,21.99,1.19,-5.15,416.36
1998,43,36383.31,0.00,223.36,21.44,0.78,-4.69,431.40
1998,44,36546.92,0.00,298.18,21.44,1.07,-6.90,364.39
1998,45,36711.92,0.00,290.45,20.82,3.01,-4.52,436.76
1998,46,36878.26,0.00,238.45,18.82,4.41,-1.25,557.34
1998,47,37045.87,0.00,209.26,16.22,5.00,0.19,619.30
1998,48,37214.72,3.22,99.20,13.28,3.83,1.00,656.47
1998,49,37384.75,0.00,61.61,10.19,2.41,1.38,674.57
1998,50,37555.91,0.00,126.09,7.67,2.50,-0.02,610.01
1998,51,37728.15,1.15,180.94,5.52,2.79,-0.88,572.89
1998,52,37901.43,0.00,240.28,3.65,3.55,-1.55,545.17
1998,53,38075.69,0.00,328.27,2.02,5.97,-2.12,522.66
1998,54,38250.91,0.00,350.15,0.36,7.01,-2.03,526.26
1998,55,38427.02,0.00,335.76,0.00,7.67,-2.67,501.94
1998,56,38604.00,0.00,347.23,0.00,7.25,-3.99,454.76
1998,57,38781.79,0.00,309.35,0.00,9.36,0.86,650.11
1998,58,38960.36,10.19,195.38,0.00,8.64,2.26,718.70
1998,59,39139.66,0.00,280.15,0.00,6.15,-0.84,574.48
1998,60,39319.67,2.54,206.35,0.00,5.74,-1.02,567.00
1998,61,39500.33,2.62,166.95,0.00,2.82,-2.17,520.82
1998,62,39681.61,0.00,218.90,0.00,0.32,-4.45,439.11
1998,63,39863.48,0.00,180.48,0.00,-0.09,-3.86,459.07
1998,64,40045.90,0.00,237.33,0.00,1.91,-3.19,482.62
1998,65,40228.84,0.00,303.83,0.00,2.96,-4.04,452.86
1998,66,40412.25,0.00,355.16,0.00,3.15,-5.96,391.48
1998,67,40596.12,9.65,117.21,0.00,0.79,-2.18,520.33
1998,68,40780.40,0.00,280.69,0.00,-2.24,-7.87,337.92
1998,69,40965.06,0.00,347.80,0.00,-6.47,-14.09,205.50
1998,70,41150.08,0.00,394.28,0.00,-5.61,-15.55,182.22
1998,71,41335.41,0.00,389.99,0.00,-3.97,-13.41,217.36
1998,72,41521.03,4.80,327.33,4.80,-1.39,-10.94,265.29
1998,73,41706.92,0.00,421.07,4.80,-1.59,-10.27,279.77
1998,74,41893.03,0.00,461.97,4.80,-2.06,-12.94,225.85
1998,75,42079.34,0.00,476.55,4.80,-0.60,-12.71,230.12
1998,76,42265.82,9.92,325.38,14.72,1.53,-7.54,346.64
1998,77,42452.45,11.54,122.47,12.52,1.86,-0.75,578.19
1998,78,42639.19,0.00,149.50,10.75,0.55,-1.79,535.68
1998,79,42826.01,0.00,303.30,9.79,1.46,-3.71,464.34
1998,80,43012.89,0.00,426.26,9.35,3.62,-4.95,422.85
1998,81,43199.80,0.00,459.33,9.12,4.64,-5.47,406.44
1998,82,43386.70,0.00,479.73,8.73,6.41,-5.05,419.52
1998,83,43573.58,0.00,490.26,7.99,8.07,-4.25,445.77
1998,84,43760.41,0.00,451.97,5.02,11.25,1.08,660.33
1998,85,43947.14,0.00,492.91,0.53,18.64,4.69,784.03
1998,86,44133.77,0.00,384.19,0.00,20.47,10.61,1259.42
