Latitude: 44.114528  Longitude: -88.100961
X & Y on Lambert Conformal Conic: 905191.58 235699.93
Tile: 12106
Elevation: 258 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31516.20,0.00,233.27,1.72,3.75,-10.45,275.90
1998,2,31565.09,0.00,219.30,0.75,7.53,-3.71,464.49
1998,3,31617.96,0.00,193.34,0.00,8.17,-2.26,517.21
1998,4,31674.79,5.93,132.24,0.00,2.97,-5.12,417.40
1998,5,31735.51,6.59,64.48,0.00,0.77,-2.47,509.30
1998,6,31800.08,2.45,36.04,0.00,0.52,-1.14,561.92
1998,7,31868.47,5.11,37.28,0.00,-0.23,-1.94,529.85
1998,8,31940.60,15.55,40.93,0.00,-1.21,-3.10,486.05
1998,9,32016.44,0.00,126.78,0.00,-3.49,-8.28,327.39
1998,10,32095.93,0.00,207.56,0.00,-9.42,-19.46,130.86
1998,11,32179.00,0.00,190.21,0.00,-11.43,-19.54,129.92
1998,12,32265.61,0.00,203.29,0.00,-10.48,-19.66,128.63
1998,13,32355.68,5.35,183.24,5.35,-12.32,-23.30,93.47
1998,14,32449.17,7.75,194.96,13.09,-6.60,-20.36,121.03
1998,15,32545.99,0.00,214.44,13.09,-3.95,-11.80,247.71
1998,16,32646.10,0.00,125.15,13.09,-2.87,-6.75,368.45
1998,17,32749.42,0.00,143.52,13.09,-2.28,-6.77,368.02
1998,18,32855.89,0.00,170.87,13.09,-2.93,-8.38,324.83
1998,19,32965.44,0.00,162.32,13.09,-3.59,-8.63,318.45
1998,20,33078.01,0.00,247.21,13.09,-3.22,-12.74,229.47
