Latitude: 44.044588  Longitude: -88.031367
X & Y on Lambert Conformal Conic: 911509.09 229123.42
Tile: 12106
Elevation: 249 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31565.87,0.00,234.84,5.55,3.66,-10.40,276.99
1998,2,31614.53,0.00,221.73,4.52,7.70,-3.56,469.49
1998,3,31667.15,0.00,216.47,2.74,8.72,-1.74,537.52
1998,4,31723.70,6.50,147.82,2.17,3.46,-4.65,432.61
1998,5,31784.13,7.39,72.57,0.54,1.15,-2.13,522.49
1998,6,31848.40,2.79,38.49,0.00,0.89,-0.89,572.08
1998,7,31916.45,0.00,53.67,0.00,0.09,-1.78,535.95
1998,8,31988.25,16.26,41.53,0.00,-0.83,-2.75,498.90
1998,9,32063.73,0.00,131.87,0.00,-3.12,-8.09,332.10
1998,10,32142.84,0.00,211.78,0.00,-8.72,-19.18,134.02
1998,11,32225.52,0.00,190.20,0.00,-11.35,-19.37,131.83
1998,12,32311.72,2.64,172.43,2.64,-9.96,-19.37,131.86
1998,13,32401.38,0.00,246.44,2.64,-11.94,-23.10,95.14
1998,14,32494.42,7.03,196.41,9.67,-6.17,-20.34,121.29
1998,15,32590.80,0.00,216.47,9.67,-3.60,-11.55,252.73
1998,16,32690.44,0.00,125.30,9.67,-2.61,-6.48,376.36
1998,17,32793.28,0.00,144.16,9.67,-2.13,-6.63,371.99
1998,18,32899.26,0.00,167.15,9.67,-3.05,-8.32,326.29
1998,19,33008.30,0.00,162.64,9.67,-3.48,-8.52,321.27
1998,20,33120.35,0.00,249.69,9.67,-3.00,-12.72,229.97
1998,21,33235.33,4.60,141.76,14.27,-2.34,-8.28,327.29
1998,22,33353.17,5.38,62.28,13.50,-1.85,-4.16,448.82
1998,23,33473.81,5.92,151.96,19.41,-2.15,-8.46,322.76
1998,24,33597.17,0.00,279.13,19.41,-2.24,-14.04,206.40
1998,25,33723.19,4.52,213.35,23.93,-1.52,-13.64,213.37
1998,26,33851.80,3.01,163.88,26.95,0.20,-6.51,375.33
1998,27,33982.93,0.00,127.26,25.43,1.09,-2.40,512.10
1998,28,34116.51,0.00,115.70,23.92,0.71,-2.39,512.22
1998,29,34252.48,2.13,57.65,22.34,-0.30,-2.23,518.43
1998,30,34390.75,0.00,145.92,21.39,0.17,-3.73,463.49
1998,31,34531.28,0.00,236.38,20.89,2.07,-4.82,426.91
1998,32,34673.99,0.00,203.54,19.04,3.88,-1.59,543.69
1998,33,34818.81,2.56,152.25,17.57,2.76,-2.50,508.06
1998,34,34965.68,1.34,251.06,18.91,-1.44,-8.26,327.90
1998,35,35114.54,0.00,285.33,18.91,-2.32,-10.86,267.10
1998,36,35265.31,0.00,284.86,18.91,-1.17,-9.71,292.44
1998,37,35417.95,0.00,328.75,18.91,1.82,-11.56,252.55
1998,38,35572.38,0.00,294.54,18.91,1.13,-8.25,328.15
1998,39,35728.54,0.00,228.77,18.91,-0.13,-6.26,382.75
1998,40,35886.38,0.00,280.92,18.91,-0.28,-8.38,324.85
1998,41,36045.84,0.00,304.64,18.91,1.14,-8.21,329.12
1998,42,36206.85,0.00,232.55,18.24,1.53,-4.41,440.54
1998,43,36369.37,0.00,235.73,17.66,1.23,-4.61,433.75
1998,44,36533.33,0.00,282.78,17.66,0.84,-6.44,377.36
1998,45,36698.68,0.00,283.42,16.96,2.91,-4.33,443.26
1998,46,36865.36,0.00,247.00,14.85,4.97,-0.99,568.31
1998,47,37033.33,0.00,209.18,12.03,5.53,0.72,643.34
1998,48,37202.54,2.35,92.06,9.02,3.76,1.16,664.01
1998,49,37372.92,1.45,77.06,6.03,2.58,1.13,662.69
1998,50,37544.44,0.00,122.13,3.40,2.69,0.25,621.96
1998,51,37717.04,0.89,162.31,1.13,2.66,-0.59,585.04
1998,52,37890.68,0.00,199.95,0.00,3.51,-1.10,563.47
1998,53,38065.31,0.00,296.71,0.00,6.31,-1.83,534.03
1998,54,38240.89,0.00,322.24,0.00,7.18,-2.34,514.11
1998,55,38417.37,0.00,330.85,0.00,7.56,-2.35,514.07
1998,56,38594.70,0.00,344.13,0.00,7.47,-3.45,473.41
1998,57,38772.86,0.00,300.12,0.00,9.40,1.45,678.19
1998,58,38951.80,10.04,200.82,0.00,8.74,2.19,714.91
1998,59,39131.47,0.00,290.81,0.00,6.88,-0.48,589.92
1998,60,39311.84,2.86,189.92,0.00,5.56,-0.38,593.88
1998,61,39492.87,1.86,228.66,0.00,3.25,-1.82,534.30
1998,62,39674.52,0.00,197.47,0.00,0.14,-4.03,453.19
1998,63,39856.76,0.00,172.69,0.00,0.10,-3.43,474.17
1998,64,40039.56,0.00,227.17,0.00,1.95,-2.80,496.98
1998,65,40222.86,0.00,292.01,0.00,2.70,-3.75,462.79
1998,66,40406.65,0.00,358.99,0.00,3.54,-5.66,400.60
1998,67,40590.89,8.46,116.88,0.00,1.18,-1.72,538.34
1998,68,40775.54,0.00,315.24,0.00,-1.80,-8.34,325.70
1998,69,40960.57,0.00,357.21,0.00,-5.82,-13.77,211.11
1998,70,41145.96,0.00,388.79,0.00,-5.65,-15.15,188.29
