Latitude: 44.051223  Longitude: -87.660006
X & Y on Lambert Conformal Conic: 939484.17 233939.26
Tile: 12107
Elevation: 183 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31565.87,0.00,231.72,1.96,3.96,-9.66,293.72
1998,2,31614.53,0.00,215.80,0.53,8.10,-2.59,504.94
1998,3,31667.15,0.00,190.27,0.00,9.79,-0.33,596.39
1998,4,31723.70,8.50,128.45,0.00,4.71,-3.07,487.23
1998,5,31784.13,6.57,58.31,0.00,1.74,-1.18,560.33
1998,6,31848.40,3.23,43.92,0.00,1.86,-0.26,599.33
1998,7,31916.45,0.00,65.77,0.00,0.86,-1.53,545.87
1998,8,31988.25,18.36,52.81,0.00,0.53,-2.04,525.95
1998,9,32063.73,8.14,107.28,8.14,-2.47,-7.33,352.45
1998,10,32142.84,0.00,238.18,8.14,-7.62,-18.49,142.16
1998,11,32225.52,0.00,218.58,8.14,-10.76,-19.33,132.37
1998,12,32311.72,1.63,238.51,9.76,-8.68,-19.04,135.64
1998,13,32401.38,0.00,245.83,9.76,-11.14,-22.20,103.06
1998,14,32494.42,5.81,198.34,15.57,-4.60,-20.20,122.75
1998,15,32590.80,0.00,231.04,15.57,-2.41,-11.49,253.94
1998,16,32690.44,0.00,131.30,15.43,-1.56,-5.66,400.76
1998,17,32793.28,0.00,140.00,15.34,-1.42,-5.78,396.90
1998,18,32899.26,0.00,150.41,15.34,-2.54,-7.21,355.74
1998,19,33008.30,0.00,159.40,15.34,-2.95,-7.88,337.68
1998,20,33120.35,0.00,244.40,15.34,-2.24,-11.52,253.35
1998,21,33235.33,4.58,151.79,19.92,-1.29,-7.85,338.39
1998,22,33353.17,7.71,68.94,18.86,-0.87,-3.48,472.54
1998,23,33473.81,5.51,159.32,24.37,-1.16,-7.95,335.84
1998,24,33597.17,0.00,271.52,24.37,-1.33,-12.14,241.02
1998,25,33723.19,4.56,211.83,28.93,-0.70,-12.57,232.76
1998,26,33851.80,2.55,153.80,28.54,1.14,-5.07,419.16
1998,27,33982.93,0.00,97.23,26.27,2.01,-0.61,583.94
1998,28,34116.51,0.00,89.40,24.42,0.77,-1.58,543.83
1998,29,34252.48,2.84,62.54,22.79,0.03,-2.11,523.02
1998,30,34390.75,0.00,134.12,21.53,0.57,-3.02,488.99
1998,31,34531.28,0.00,248.05,21.02,2.77,-4.79,428.06
1998,32,34673.99,0.00,186.11,19.17,3.35,-1.58,544.03
1998,33,34818.81,0.00,180.25,17.25,3.17,-1.44,549.47
1998,34,34965.68,0.00,223.42,17.25,-0.42,-6.24,383.22
1998,35,35114.54,0.00,263.16,17.25,-1.18,-8.60,319.25
1998,36,35265.31,0.00,278.59,17.25,0.15,-8.13,331.03
1998,37,35417.95,0.00,324.35,17.25,3.08,-9.82,289.98
1998,38,35572.38,0.00,273.02,17.25,1.72,-6.40,378.56
1998,39,35728.54,0.00,238.46,17.25,0.37,-6.10,387.50
1998,40,35886.38,0.00,298.09,17.25,0.52,-8.58,319.68
1998,41,36045.84,0.00,293.66,17.25,1.20,-7.47,348.60
1998,42,36206.85,3.86,199.90,16.70,2.50,-4.69,431.24
1998,43,36369.37,0.00,186.08,15.36,1.56,-2.80,496.90
1998,44,36533.33,0.00,275.10,15.24,1.18,-5.71,399.09
1998,45,36698.68,0.00,256.74,14.00,3.07,-3.05,487.77
1998,46,36865.36,0.00,220.28,11.54,4.87,-0.15,604.22
