Latitude: 44.002811  Longitude: -87.755152
X & Y on Lambert Conformal Conic: 933042.93 227797.81
Tile: 12107
Elevation: 229 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31565.87,0.00,232.04,1.78,3.57,-9.91,287.99
1998,2,31614.53,0.00,220.47,0.65,8.00,-3.30,478.70
1998,3,31667.15,0.00,189.90,0.00,9.39,-0.59,585.15
1998,4,31723.70,7.69,130.55,0.00,4.29,-3.66,466.02
1998,5,31784.13,7.22,66.00,0.00,1.69,-1.65,541.10
1998,6,31848.40,3.53,44.15,0.00,1.52,-0.61,584.26
1998,7,31916.45,0.00,56.20,0.00,0.46,-1.53,546.20
1998,8,31988.25,18.33,45.93,0.00,-0.04,-2.23,518.65
1998,9,32063.73,6.96,101.79,6.96,-2.85,-7.41,350.23
1998,10,32142.84,0.00,241.23,6.96,-7.64,-18.95,136.72
1998,11,32225.52,0.00,216.24,6.96,-10.99,-19.36,131.93
1998,12,32311.72,2.41,178.32,9.37,-9.14,-19.37,131.91
1998,13,32401.38,0.00,249.68,9.37,-11.10,-22.71,98.44
1998,14,32494.42,6.14,198.79,15.51,-5.24,-20.67,117.85
1998,15,32590.80,0.00,225.60,15.51,-2.88,-11.47,254.19
1998,16,32690.44,0.00,129.35,15.51,-2.01,-6.03,389.43
1998,17,32793.28,0.00,139.99,15.51,-1.89,-6.25,383.04
1998,18,32899.26,0.00,158.95,15.51,-2.65,-7.63,344.38
1998,19,33008.30,0.00,159.47,15.51,-3.38,-8.30,326.73
1998,20,33120.35,0.00,252.23,15.51,-2.33,-12.29,237.98
1998,21,33235.33,4.76,150.17,20.26,-1.83,-8.28,327.34
1998,22,33353.17,7.50,64.13,19.34,-1.42,-3.81,460.72
1998,23,33473.81,6.23,153.26,25.57,-1.66,-8.05,333.11
1998,24,33597.17,0.00,275.50,25.57,-1.53,-12.75,229.37
1998,25,33723.19,4.83,214.65,30.40,-0.84,-13.19,221.31
1998,26,33851.80,3.54,153.82,30.22,0.60,-5.57,403.41
1998,27,33982.93,0.00,94.59,28.10,1.58,-0.96,569.51
1998,28,34116.51,0.00,98.32,26.29,0.91,-1.70,539.15
1998,29,34252.48,3.00,59.09,24.72,-0.27,-2.27,517.13
1998,30,34390.75,0.00,135.32,23.53,0.44,-3.17,483.56
