Latitude: 44.142432  Longitude: -87.890606
X & Y on Lambert Conformal Conic: 920654.58 240928.04
Tile: 12107
Elevation: 263 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31516.20,0.00,231.33,6.35,3.33,-9.85,289.24
1998,2,31565.09,0.00,221.19,5.34,7.86,-3.60,468.26
1998,3,31617.96,0.00,207.58,3.47,7.98,-1.54,545.48
1998,4,31674.79,6.89,150.52,2.95,3.70,-4.78,428.46
1998,5,31735.51,6.02,73.76,1.43,0.96,-2.38,512.71
1998,6,31800.08,2.61,37.48,0.00,0.51,-1.23,558.15
1998,7,31868.47,0.00,43.69,0.00,-0.36,-1.80,535.28
1998,8,31940.60,16.62,42.53,0.00,-0.98,-2.96,491.11
1998,9,32016.44,0.00,106.80,0.00,-3.99,-7.91,336.81
1998,10,32095.93,0.00,212.41,0.00,-8.88,-19.62,129.04
1998,11,32179.00,0.00,194.15,0.00,-11.06,-19.49,130.47
1998,12,32265.61,3.19,171.95,3.19,-10.54,-20.01,124.82
1998,13,32355.68,0.00,247.99,3.19,-11.55,-23.21,94.17
1998,14,32449.17,7.38,195.53,10.57,-6.45,-20.72,117.33
1998,15,32545.99,0.00,224.65,10.57,-3.59,-12.18,240.18
1998,16,32646.10,0.00,125.27,10.57,-2.84,-6.73,369.17
1998,17,32749.42,0.00,140.87,10.57,-2.43,-6.82,366.56
1998,18,32855.89,0.00,161.06,10.57,-2.57,-7.65,343.87
1998,19,32965.44,0.00,152.33,10.57,-3.92,-8.59,319.41
1998,20,33078.01,0.00,247.99,10.57,-2.71,-12.37,236.53
1998,21,33193.51,4.93,142.87,15.50,-2.55,-8.58,319.71
1998,22,33311.89,6.93,62.69,14.86,-2.14,-4.48,438.20
1998,23,33433.08,6.54,159.45,21.40,-2.49,-9.27,302.87
1998,24,33557.01,0.00,283.00,21.40,-1.93,-14.68,195.87
1998,25,33683.60,5.20,214.14,26.59,-1.19,-13.74,211.58
1998,26,33812.79,2.85,160.21,29.44,-0.10,-6.61,372.38
1998,27,33944.51,0.00,102.84,27.79,0.69,-2.08,524.39
1998,28,34078.69,0.00,96.01,26.21,0.32,-2.22,518.81
1998,29,34215.27,2.04,57.40,24.68,-0.44,-2.36,513.41
1998,30,34354.16,0.00,157.45,23.72,0.55,-3.71,464.36
1998,31,34495.31,0.00,228.78,23.22,1.77,-4.82,427.07
1998,32,34638.65,0.00,216.26,21.65,3.70,-2.25,517.55
1998,33,34784.11,3.23,165.74,20.38,2.97,-2.99,490.10
1998,34,34931.63,0.00,252.47,20.38,-1.99,-8.94,310.82
1998,35,35081.14,0.00,279.89,20.38,-2.23,-10.54,273.83
1998,36,35232.57,0.00,295.30,20.38,-0.73,-10.15,282.49
1998,37,35385.87,0.00,327.65,20.38,1.74,-11.82,247.27
1998,38,35540.98,0.00,281.45,20.38,0.72,-7.94,336.11
1998,39,35697.82,0.00,240.80,20.38,-0.03,-6.71,369.64
1998,40,35856.34,0.00,288.00,20.38,-0.11,-8.74,315.85
1998,41,36016.48,0.00,305.93,20.38,1.12,-8.50,321.83
1998,42,36178.19,4.50,182.47,20.01,1.29,-5.12,417.37
1998,43,36341.40,0.00,221.59,19.44,0.84,-4.64,432.85
1998,44,36506.06,0.00,288.84,19.44,0.92,-6.75,368.40
1998,45,36672.11,0.00,289.78,18.82,3.13,-4.51,437.02
1998,46,36839.50,0.00,228.92,16.88,4.08,-1.37,552.48
1998,47,37008.18,0.00,205.02,14.19,5.14,0.39,628.26
1998,48,37178.09,3.40,97.98,11.23,3.87,1.04,658.42
1998,49,37349.20,0.00,69.52,8.21,2.48,1.21,666.60
1998,50,37521.43,0.00,122.41,5.70,2.44,-0.03,609.24
1998,51,37694.75,0.00,173.96,3.55,2.68,-0.88,572.71
1998,52,37869.12,0.00,234.92,1.70,3.43,-1.59,543.49
1998,53,38044.47,0.00,285.77,0.00,5.78,-1.93,530.29
1998,54,38220.78,0.00,309.76,0.00,6.62,-2.14,522.03
1998,55,38397.99,0.00,334.15,0.00,7.72,-2.65,502.74
1998,56,38576.06,0.00,344.09,0.00,7.34,-3.79,461.57
1998,57,38754.95,0.00,305.50,0.00,9.22,0.88,650.72
