Latitude: 44.097186  Longitude: -87.695985
X & Y on Lambert Conformal Conic: 936049.19 238351.46
Tile: 12107
Elevation: 190 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31541.06,0.00,230.88,1.90,3.90,-9.70,292.73
1998,2,31589.84,0.00,215.48,0.51,8.06,-2.68,501.35
1998,3,31642.58,0.00,189.29,0.00,9.39,-0.62,583.53
1998,4,31699.27,8.21,128.77,0.00,4.48,-3.35,476.92
1998,5,31759.85,6.34,57.36,0.00,1.52,-1.35,553.47
1998,6,31824.27,2.91,41.85,0.00,1.64,-0.36,594.92
1998,7,31892.49,0.00,62.18,0.00,0.63,-1.61,542.80
1998,8,31964.45,17.58,50.83,0.00,0.28,-2.17,520.68
1998,9,32040.11,7.55,102.32,7.55,-2.84,-7.43,349.62
1998,10,32119.41,0.00,235.49,7.55,-8.08,-18.67,140.08
1998,11,32202.29,0.00,219.23,7.55,-10.78,-19.44,131.11
1998,12,32288.69,1.82,235.42,9.37,-9.10,-19.17,134.13
1998,13,32378.56,0.00,245.87,9.37,-11.24,-22.41,101.13
1998,14,32471.82,5.99,197.30,15.36,-4.96,-20.21,122.68
1998,15,32568.42,0.00,230.29,15.36,-2.62,-11.67,250.31
1998,16,32668.30,0.00,130.09,15.28,-1.75,-5.81,396.14
1998,17,32771.38,0.00,139.81,15.24,-1.55,-5.91,393.09
1998,18,32877.60,0.00,150.57,15.24,-2.55,-7.22,355.36
1998,19,32986.90,0.00,158.03,15.24,-3.09,-7.98,335.17
1998,20,33099.20,0.00,242.55,15.24,-2.36,-11.50,253.68
1998,21,33214.44,4.67,149.78,19.92,-1.47,-7.91,336.89
1998,22,33332.56,7.49,66.31,18.89,-1.06,-3.56,469.74
1998,23,33453.47,5.47,157.14,24.36,-1.39,-8.05,333.17
1998,24,33577.11,0.00,274.40,24.36,-1.46,-12.71,230.02
1998,25,33703.42,4.67,211.32,29.03,-0.82,-12.69,230.48
1998,26,33832.32,2.43,155.89,28.76,0.96,-5.36,409.89
1998,27,33963.74,0.00,98.88,26.62,1.77,-0.90,571.72
1998,28,34097.62,0.00,90.35,24.83,0.65,-1.73,537.97
1998,29,34233.89,2.57,59.77,23.20,-0.08,-2.11,522.95
