Latitude: 44.026454  Longitude: -88.157693
X & Y on Lambert Conformal Conic: 902225.25 225848.31
Tile: 12106
Elevation: 274 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31565.87,0.00,236.03,5.50,3.53,-10.85,267.26
1998,2,31614.53,0.00,222.49,4.61,7.40,-3.89,457.97
1998,3,31667.15,0.00,218.21,2.98,8.51,-2.11,523.11
1998,4,31723.70,6.41,148.16,2.64,2.88,-5.21,414.72
1998,5,31784.13,7.93,78.16,1.20,0.98,-2.56,505.99
1998,6,31848.40,2.76,36.83,0.00,0.55,-1.14,562.06
1998,7,31916.45,4.51,37.44,0.00,-0.17,-1.87,532.61
1998,8,31988.25,15.89,37.01,0.00,-1.35,-3.00,489.55
1998,9,32063.73,0.00,136.28,0.00,-3.12,-8.29,326.97
1998,10,32142.84,0.00,209.37,0.00,-9.35,-19.42,131.26
1998,11,32225.52,0.00,189.22,0.00,-11.44,-19.37,131.84
1998,12,32311.72,2.88,171.47,2.88,-10.26,-19.51,130.30
1998,13,32401.38,0.00,244.25,2.88,-12.58,-23.34,93.10
1998,14,32494.42,7.92,196.28,10.79,-6.56,-20.42,120.41
1998,15,32590.80,0.00,218.27,10.79,-3.98,-12.00,243.70
1998,16,32690.44,0.00,126.81,10.79,-3.03,-6.94,363.18
1998,17,32793.28,0.00,142.01,10.79,-2.41,-6.82,366.66
1998,18,32899.26,0.00,168.84,10.79,-3.34,-8.66,317.62
1998,19,33008.30,0.00,162.50,10.79,-3.63,-8.65,318.03
1998,20,33120.35,0.00,252.68,10.79,-3.34,-13.29,219.55
1998,21,33235.33,4.28,139.79,15.07,-2.71,-8.52,321.24
1998,22,33353.17,4.74,59.43,14.38,-2.16,-4.34,442.67
1998,23,33473.81,0.00,193.26,14.38,-2.46,-8.39,324.43
1998,24,33597.17,0.00,279.41,14.38,-2.47,-14.43,199.87
1998,25,33723.19,0.00,283.17,14.38,-1.88,-14.03,206.62
1998,26,33851.80,3.20,170.03,17.57,-0.06,-7.21,355.58
1998,27,33982.93,1.27,140.79,16.39,0.74,-3.17,483.44
1998,28,34116.51,0.00,125.21,14.98,0.74,-2.66,502.17
1998,29,34252.48,1.87,78.05,13.42,-0.29,-2.27,517.01
1998,30,34390.75,0.00,141.36,12.52,-0.08,-3.86,459.01
1998,31,34531.28,0.00,230.16,12.04,1.79,-4.86,425.61
1998,32,34673.99,0.00,211.91,10.26,4.05,-1.75,537.09
1998,33,34818.81,3.13,151.83,8.90,2.50,-2.78,497.86
1998,34,34965.68,1.67,255.98,10.58,-1.56,-8.65,318.02
1998,35,35114.54,0.00,288.72,10.58,-2.71,-11.55,252.56
1998,36,35265.31,0.00,281.49,10.58,-1.71,-10.12,283.11
1998,37,35417.95,0.00,327.58,10.58,1.31,-12.13,241.20
1998,38,35572.38,0.00,303.31,10.58,1.09,-9.10,306.91
1998,39,35728.54,0.00,219.83,10.58,-0.33,-6.20,384.32
1998,40,35886.38,0.00,273.91,10.58,-0.60,-8.44,323.25
1998,41,36045.84,0.00,305.90,10.58,1.17,-8.42,323.83
1998,42,36206.85,0.00,218.99,9.89,1.19,-4.36,442.24
1998,43,36369.37,0.00,248.41,9.50,1.26,-5.09,418.40
1998,44,36533.33,0.00,281.71,9.50,0.68,-6.67,370.82
1998,45,36698.68,0.00,289.09,8.99,2.81,-4.79,428.14
1998,46,36865.36,0.00,261.17,7.07,5.11,-1.43,550.05
1998,47,37033.33,0.00,209.79,4.34,5.43,0.52,634.19
1998,48,37202.54,1.36,126.29,1.43,3.65,0.92,652.81
1998,49,37372.92,1.14,66.40,0.00,2.38,0.99,656.16
1998,50,37544.44,0.00,104.35,0.00,2.52,0.20,619.54
1998,51,37717.04,0.00,144.00,0.00,2.61,-0.63,583.48
1998,52,37890.68,0.00,207.74,0.00,3.62,-1.26,556.80
1998,53,38065.31,0.00,302.90,0.00,6.31,-2.28,516.67
1998,54,38240.89,0.00,328.14,0.00,7.52,-2.63,503.37
1998,55,38417.37,0.00,332.86,0.00,7.49,-2.71,500.20
1998,56,38594.70,0.00,346.19,0.00,7.66,-3.62,462.53
1998,57,38772.86,8.55,225.21,0.00,9.43,1.36,673.82
1998,58,38951.80,10.58,199.43,0.00,8.82,2.24,717.58
1998,59,39131.47,0.00,301.71,0.00,7.09,-0.85,574.03
1998,60,39311.84,3.53,190.68,0.00,5.50,-0.56,586.22
1998,61,39492.87,1.72,226.94,0.00,3.04,-2.07,524.50
1998,62,39674.52,0.00,197.55,0.00,-0.02,-4.26,445.65
1998,63,39856.76,0.00,172.38,0.00,-0.14,-3.72,464.12
1998,64,40039.56,0.00,233.89,0.00,1.91,-3.09,486.24
1998,65,40222.86,0.00,292.67,0.00,2.51,-4.06,452.23
1998,66,40406.65,0.00,361.75,0.00,3.40,-6.10,387.34
1998,67,40590.89,0.00,162.01,0.00,1.18,-1.90,531.30
1998,68,40775.54,0.00,308.38,0.00,-1.94,-8.35,325.46
1998,69,40960.57,0.00,362.25,0.00,-5.75,-14.05,206.28
1998,70,41145.96,0.00,388.89,0.00,-5.83,-15.49,183.17
1998,71,41331.67,0.00,390.15,0.00,-3.78,-13.35,218.45
1998,72,41517.67,0.00,379.42,0.00,-1.64,-10.57,273.27
1998,73,41703.92,0.00,379.81,0.00,-1.52,-10.38,277.43
1998,74,41890.41,0.00,407.55,0.00,-2.31,-12.72,229.94
1998,75,42077.09,0.00,431.94,0.00,-0.12,-13.02,224.32
1998,76,42263.95,9.25,332.45,9.25,1.86,-7.87,337.89
1998,77,42450.95,11.86,116.42,7.07,1.70,-0.80,575.95
1998,78,42638.06,0.00,157.13,5.29,0.74,-1.77,536.60
1998,79,42825.26,0.00,310.51,4.42,1.48,-3.92,456.99
1998,80,43012.51,0.00,431.82,4.12,3.67,-5.30,411.89
1998,81,43199.80,0.00,455.56,3.84,4.83,-5.34,410.39
1998,82,43387.08,0.00,479.83,3.55,6.47,-5.31,402.87
1998,83,43574.33,0.00,493.67,2.88,8.59,-4.39,417.29
1998,84,43761.53,0.00,477.34,0.04,12.71,0.76,586.50
1998,85,43948.64,0.00,420.17,0.00,18.98,7.08,907.45
1998,86,44135.64,0.00,362.67,0.00,20.71,11.79,1295.62
1998,87,44322.50,0.00,419.26,0.00,18.69,7.29,913.81
1998,88,44509.18,0.00,452.37,0.00,19.03,4.80,743.60
1998,89,44695.67,44.05,320.32,0.00,17.57,5.58,905.07
1998,90,44881.93,41.13,272.74,0.00,10.92,2.60,736.13
1998,91,45067.92,7.85,258.50,0.00,9.73,2.08,709.67
1998,92,45253.63,0.00,269.42,0.00,7.81,2.26,718.70
1998,93,45439.02,0.00,299.94,0.00,7.76,1.46,678.62
1998,94,45624.06,0.00,428.54,0.00,9.68,-1.22,558.76
1998,95,45808.71,0.00,475.77,0.00,10.83,-3.62,467.38
1998,96,45992.95,0.00,478.06,0.00,12.22,-2.59,504.73
1998,97,46176.74,0.00,419.12,0.00,13.28,2.28,719.63
1998,98,46360.04,5.76,234.46,0.00,10.49,3.44,781.74
1998,99,46542.84,3.31,258.22,0.00,9.32,1.47,679.20
1998,100,46725.08,0.00,467.69,0.00,12.26,-1.22,558.78
1998,101,46906.73,0.00,482.40,0.00,17.92,2.28,716.93
1998,102,47087.76,0.00,431.46,0.00,19.04,6.93,996.88
1998,103,47268.14,0.00,349.38,0.00,17.26,8.74,1127.71
1998,104,47447.81,13.69,270.05,0.00,15.69,7.03,1003.53
1998,105,47626.75,19.72,220.37,0.00,9.04,2.73,743.12
1998,106,47804.91,20.67,214.39,0.00,5.84,-0.10,606.42
1998,107,47982.25,0.00,454.70,0.00,11.06,-0.80,576.00
1998,108,48158.73,0.00,472.51,0.00,16.06,2.37,724.44
1998,109,48334.31,0.00,479.39,0.00,16.90,2.43,727.27
1998,110,48508.94,0.00,487.16,0.00,16.13,1.11,661.87
1998,111,48682.58,0.00,434.46,0.00,15.82,4.02,813.97
1998,112,48855.19,0.00,490.17,0.00,18.05,2.59,735.96
1998,113,49026.71,0.00,503.78,0.00,20.49,3.32,774.95
1998,114,49197.09,0.00,460.35,0.00,18.32,4.86,863.39
1998,115,49366.30,0.00,424.81,0.00,14.69,3.42,780.55
1998,116,49534.27,0.00,386.12,0.00,12.90,3.25,770.82
1998,117,49700.96,0.00,462.10,0.00,12.42,-0.32,596.75
1998,118,49866.31,0.00,514.15,0.00,15.28,-1.30,555.37
1998,119,50030.27,0.00,499.16,0.00,16.81,1.27,669.28
1998,120,50192.79,0.00,471.73,0.00,17.87,3.90,807.25
1998,121,50353.81,9.67,249.84,0.00,15.50,7.23,1017.20
1998,122,50513.27,5.05,204.22,0.00,15.21,8.64,1120.10
1998,123,50671.11,2.88,288.71,0.00,17.37,7.26,1019.48
1998,124,50827.28,0.00,473.67,0.00,20.89,6.38,959.30
1998,125,50981.72,0.00,458.70,0.00,20.71,7.15,1012.06
1998,126,51134.36,0.00,464.32,0.00,20.58,6.83,990.11
1998,127,51285.14,2.70,256.65,0.00,18.15,9.51,1187.24
1998,128,51434.00,0.00,366.44,0.00,18.82,9.33,1173.55
1998,129,51580.87,0.00,430.96,0.00,19.53,7.52,1037.61
1998,130,51725.70,0.00,489.86,0.00,20.50,5.31,891.00
1998,131,51868.41,0.00,495.37,0.00,21.71,6.00,933.81
1998,132,52008.94,0.00,475.12,0.00,21.93,7.43,1031.66
1998,133,52147.22,0.00,435.26,0.00,23.15,10.40,1260.88
1998,134,52283.19,0.00,451.59,0.00,25.11,11.17,1326.76
1998,135,52416.78,0.00,389.12,0.00,26.22,14.76,1678.69
1998,136,52547.91,0.00,398.94,0.00,26.84,14.77,1679.20
1998,137,52676.53,0.00,475.25,0.00,29.12,12.72,1423.60
1998,138,52802.55,0.00,414.48,0.00,29.69,16.38,1862.39
1998,139,52925.92,0.00,418.34,0.00,29.16,15.85,1799.68
1998,140,53046.57,0.00,436.37,0.00,24.68,11.38,1345.33
1998,141,53164.42,0.00,429.77,0.00,19.53,7.18,1013.70
1998,142,53279.40,0.00,445.64,0.00,18.10,5.31,890.70
1998,143,53391.45,0.00,441.64,0.00,18.31,5.82,923.33
1998,144,53500.51,0.00,299.50,0.00,16.92,9.44,1181.84
1998,145,53606.49,0.00,429.92,0.00,21.15,9.03,1149.56
1998,146,53709.34,0.00,486.66,0.00,23.73,8.33,1071.24
1998,147,53808.99,0.00,497.35,0.00,26.21,9.59,1142.44
1998,148,53905.37,6.10,324.76,0.00,29.04,15.43,1752.44
1998,149,53998.42,9.99,338.89,0.00,27.35,13.21,1518.05
1998,150,54088.09,0.00,452.38,0.00,21.95,8.70,1124.31
1998,151,54174.29,10.08,349.70,0.00,22.43,8.28,1092.67
1998,152,54256.98,0.00,463.61,0.00,20.65,6.68,979.60
1998,153,54336.10,0.00,362.36,0.00,18.85,9.07,1153.19
1998,154,54411.59,0.00,364.52,0.00,16.82,7.22,1016.87
1998,155,54483.39,0.00,387.53,0.00,16.54,6.28,953.19
1998,156,54551.46,0.42,368.23,0.00,15.16,5.73,917.38
1998,157,54615.74,0.00,418.47,0.00,16.11,4.85,862.69
1998,158,54676.18,0.00,478.12,0.00,18.70,4.46,839.62
1998,159,54732.73,0.00,470.15,0.00,19.35,5.39,896.19
