Latitude: 43.952112  Longitude: -88.000788
X & Y on Lambert Conformal Conic: 915226.38 219761.76
Tile: 11926
Elevation: 289 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31590.62,0.00,235.82,5.48,3.18,-10.64,271.78
1998,2,31639.16,0.00,226.71,4.68,7.82,-4.08,451.64
1998,3,31691.65,0.00,214.66,2.71,8.84,-1.32,554.41
1998,4,31748.07,7.44,151.47,2.22,3.62,-4.82,426.97
1998,5,31808.35,8.13,87.48,0.72,1.57,-2.45,510.15
1998,6,31872.47,3.63,42.26,0.00,0.94,-1.06,565.16
1998,7,31940.37,0.00,46.75,0.00,-0.05,-1.62,542.49
1998,8,32011.99,17.57,34.63,0.00,-1.08,-2.60,504.55
1998,9,32087.29,0.00,126.56,0.00,-3.07,-7.81,339.52
1998,10,32166.22,0.00,217.22,0.00,-8.22,-19.46,130.81
1998,11,32248.70,0.00,192.23,0.00,-11.22,-19.38,131.71
1998,12,32334.70,3.19,175.62,3.19,-9.79,-19.56,129.71
1998,13,32424.14,0.00,250.77,3.19,-11.84,-23.44,92.24
1998,14,32516.97,7.47,198.68,10.65,-6.16,-20.98,114.63
1998,15,32613.12,0.00,222.41,10.65,-3.59,-11.88,246.11
1998,16,32712.53,0.00,136.48,10.65,-2.59,-6.84,365.99
1998,17,32815.14,0.00,129.79,10.65,-2.52,-6.50,375.60
1998,18,32920.87,0.00,165.59,10.65,-3.17,-8.37,325.06
1998,19,33029.66,0.00,163.41,10.65,-3.82,-8.87,312.49
1998,20,33141.45,0.00,257.86,10.65,-2.83,-13.33,218.73
1998,21,33256.17,4.21,144.01,14.86,-2.64,-8.69,317.07
1998,22,33373.74,5.39,52.54,14.03,-2.15,-4.04,453.11
1998,23,33494.10,6.01,134.19,20.04,-2.37,-7.72,341.81
1998,24,33617.19,0.00,278.74,20.04,-2.02,-13.62,213.66
1998,25,33742.93,4.79,216.30,24.83,-1.41,-13.97,207.52
1998,26,33871.25,3.47,163.93,28.30,-0.05,-6.74,368.83
1998,27,34002.08,0.00,107.04,26.63,0.87,-2.01,526.87
1998,28,34135.36,0.00,116.78,25.00,1.02,-2.11,522.94
1998,29,34271.02,2.75,57.30,23.46,-0.42,-2.34,514.42
1998,30,34408.99,0.00,133.64,22.40,0.05,-3.49,472.16
1998,31,34549.21,0.00,229.05,21.88,1.80,-4.75,429.21
1998,32,34691.60,0.00,215.31,20.16,3.95,-1.92,530.59
1998,33,34836.10,3.10,157.54,18.76,2.83,-2.67,501.99
1998,34,34982.65,1.65,248.81,20.42,-1.06,-7.77,340.66
1998,35,35131.18,0.00,284.88,20.42,-2.16,-10.60,272.70
1998,36,35281.63,0.00,285.16,20.42,-1.18,-9.65,293.83
1998,37,35433.93,0.00,332.20,20.42,2.23,-11.64,250.94
1998,38,35588.03,0.00,304.59,20.42,1.35,-8.70,316.62
1998,39,35743.86,0.00,232.77,20.42,0.14,-6.14,386.14
1998,40,35901.36,0.00,298.10,20.42,0.03,-9.02,308.92
1998,41,36060.47,0.00,313.05,20.42,1.32,-8.60,319.12
1998,42,36221.14,3.67,176.75,19.90,1.28,-4.77,428.62
1998,43,36383.31,0.00,230.66,19.34,1.02,-4.66,432.16
1998,44,36546.92,0.00,293.44,19.34,0.96,-6.77,368.03
1998,45,36711.92,0.00,289.45,18.73,2.93,-4.54,436.06
1998,46,36878.26,0.00,252.77,16.73,4.87,-1.25,557.42
1998,47,37045.87,0.00,212.85,14.08,5.23,0.32,625.08
1998,48,37214.72,2.53,96.18,11.13,3.75,1.01,657.17
1998,49,37384.75,0.00,66.19,8.07,2.45,1.29,670.30
1998,50,37555.91,0.00,125.32,5.50,2.62,0.12,616.00
1998,51,37728.15,1.10,173.06,3.28,2.77,-0.72,579.62
1998,52,37901.43,0.00,237.49,1.34,3.65,-1.37,552.57
1998,53,38075.69,0.00,301.07,0.00,6.20,-2.21,519.39
1998,54,38250.91,0.00,322.39,0.00,7.32,-2.26,517.39
1998,55,38427.02,0.00,334.61,0.00,7.60,-2.64,502.94
1998,56,38604.00,0.00,346.96,0.00,7.39,-3.85,459.61
1998,57,38781.79,0.00,306.84,0.00,9.49,1.12,662.33
1998,58,38960.36,9.96,196.12,0.00,8.69,2.28,719.62
1998,59,39139.66,0.00,292.06,0.00,6.62,-0.86,573.62
1998,60,39319.67,2.56,203.61,0.00,5.71,-0.93,570.69
1998,61,39500.33,2.42,165.59,0.00,2.87,-2.07,524.58
1998,62,39681.61,0.00,210.52,0.00,0.23,-4.33,443.22
1998,63,39863.48,0.00,179.77,0.00,-0.03,-3.78,461.77
1998,64,40045.90,0.00,236.35,0.00,1.95,-3.13,484.92
1998,65,40228.84,0.00,298.68,0.00,2.81,-4.00,454.41
1998,66,40412.25,0.00,359.65,0.00,3.38,-6.01,390.04
1998,67,40596.12,9.77,124.98,0.00,0.98,-2.21,519.33
1998,68,40780.40,0.00,288.99,0.00,-1.98,-7.84,338.68
1998,69,40965.06,0.00,349.65,0.00,-6.30,-14.02,206.72
1998,70,41150.08,0.00,391.07,0.00,-5.79,-15.52,182.71
1998,71,41335.41,0.00,391.05,0.00,-3.87,-13.41,217.33
1998,72,41521.03,4.38,327.21,4.38,-1.25,-10.83,267.62
1998,73,41706.92,0.00,418.52,4.38,-1.62,-10.23,280.84
1998,74,41893.03,0.00,458.87,4.38,-2.10,-12.78,228.76
1998,75,42079.34,0.00,478.45,4.38,-0.46,-12.85,227.42
1998,76,42265.82,10.94,329.40,15.33,1.70,-7.64,343.93
1998,77,42452.45,12.09,119.73,13.07,1.94,-0.62,583.88
