Latitude: 44.125024  Longitude: -87.815619
X & Y on Lambert Conformal Conic: 926583.67 239933.47
Tile: 12107
Elevation: 247 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31516.20,0.00,231.11,6.11,3.38,-9.75,291.55
1998,2,31565.09,0.00,220.27,5.01,7.94,-3.37,476.22
1998,3,31617.96,0.00,207.39,2.98,8.35,-1.18,560.26
1998,4,31674.79,7.51,147.23,2.30,3.76,-4.37,441.89
1998,5,31735.51,6.16,71.88,0.67,1.13,-2.12,522.91
1998,6,31800.08,2.70,38.64,0.00,0.81,-0.99,567.96
1998,7,31868.47,0.00,46.68,0.00,-0.13,-1.70,539.19
1998,8,31940.60,16.98,43.79,0.00,-0.64,-2.69,501.16
1998,9,32016.44,0.00,108.97,0.00,-3.73,-7.74,341.46
1998,10,32095.93,0.00,211.32,0.00,-8.84,-19.40,131.53
1998,11,32179.00,0.00,195.21,0.00,-10.94,-19.45,130.96
1998,12,32265.61,2.93,173.45,2.93,-10.17,-19.83,126.76
1998,13,32355.68,0.00,247.94,2.93,-11.37,-23.03,95.72
1998,14,32449.17,7.00,195.93,9.93,-6.06,-20.64,118.08
1998,15,32545.99,0.00,227.45,9.93,-3.31,-12.12,241.39
1998,16,32646.10,0.00,126.71,9.93,-2.58,-6.51,375.44
1998,17,32749.42,0.00,141.50,9.93,-2.24,-6.65,371.42
1998,18,32855.89,0.00,156.91,9.93,-2.55,-7.46,348.87
1998,19,32965.44,0.00,152.29,9.93,-3.76,-8.43,323.53
1998,20,33078.01,0.00,247.38,9.93,-2.56,-12.16,240.60
1998,21,33193.51,4.84,145.37,14.77,-2.28,-8.45,323.02
1998,22,33311.89,7.24,62.86,14.02,-1.88,-4.22,446.92
1998,23,33433.08,6.35,158.23,20.37,-2.22,-8.92,311.24
1998,24,33557.01,0.00,280.85,20.37,-1.73,-14.09,205.54
1998,25,33683.60,5.02,213.58,25.39,-1.03,-13.48,216.15
1998,26,33812.79,2.86,158.37,28.25,0.15,-6.26,382.61
1998,27,33944.51,0.00,97.15,26.42,0.96,-1.64,541.42
1998,28,34078.69,0.00,93.37,24.75,0.45,-2.01,527.01
1998,29,34215.27,2.23,56.44,23.20,-0.43,-2.31,515.24
1998,30,34354.16,0.00,152.19,22.15,0.59,-3.51,471.48
1998,31,34495.31,0.00,232.99,21.65,1.98,-4.80,427.53
1998,32,34638.65,0.00,212.12,20.05,3.60,-2.20,519.72
1998,33,34784.11,3.29,160.84,18.65,3.05,-2.66,502.03
1998,34,34931.63,0.00,245.73,18.65,-1.66,-8.32,326.26
1998,35,35081.14,0.00,274.65,18.65,-2.09,-10.10,283.56
1998,36,35232.57,0.00,292.07,18.65,-0.49,-9.68,293.22
1998,37,35385.87,0.00,326.35,18.65,2.04,-11.33,257.14
1998,38,35540.98,0.00,277.46,18.65,0.89,-7.53,347.04
1998,39,35697.82,0.00,241.66,18.65,0.10,-6.59,373.09
1998,40,35856.34,0.00,292.13,18.65,0.08,-8.78,314.82
1998,41,36016.48,0.00,303.80,18.65,1.15,-8.30,326.85
1998,42,36178.19,4.46,187.57,18.28,1.53,-5.11,417.78
1998,43,36341.40,0.00,210.44,17.52,0.93,-4.19,447.86
1998,44,36506.06,0.00,285.97,17.52,0.98,-6.52,375.15
1998,45,36672.11,0.00,283.48,16.75,3.15,-4.17,448.50
1998,46,36839.50,0.00,224.10,14.70,4.15,-1.11,563.08
1998,47,37008.18,0.00,206.39,11.94,5.31,0.57,636.31
1998,48,37178.09,3.68,91.26,8.90,3.84,1.25,668.28
1998,49,37349.20,0.00,71.45,5.84,2.60,1.28,670.18
1998,50,37521.43,0.00,125.60,3.29,2.60,0.07,613.95
1998,51,37694.75,0.00,172.97,1.12,2.67,-0.84,574.44
1998,52,37869.12,0.00,206.57,0.00,3.41,-1.42,550.35
