Latitude: 44.118943  Longitude: -87.78579
X & Y on Lambert Conformal Conic: 928929.86 239627.83
Tile: 12107
Elevation: 251 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31516.20,0.00,230.78,6.28,3.29,-9.71,292.48
1998,2,31565.09,0.00,220.78,5.19,7.98,-3.41,474.93
1998,3,31617.96,0.00,206.24,3.12,8.35,-1.05,565.54
1998,4,31674.79,7.84,146.56,2.42,3.70,-4.35,442.47
1998,5,31735.51,6.16,73.06,0.81,1.16,-2.15,521.63
1998,6,31800.08,2.73,38.94,0.00,0.80,-1.02,566.74
1998,7,31868.47,0.00,45.03,0.00,-0.17,-1.67,540.40
1998,8,31940.60,17.37,43.35,0.00,-0.64,-2.67,501.89
1998,9,32016.44,7.26,89.06,7.26,-3.76,-7.66,343.44
1998,10,32095.93,0.00,235.62,7.26,-8.94,-19.45,131.02
1998,11,32179.00,0.00,218.47,7.26,-10.88,-19.43,131.16
1998,12,32265.61,3.03,174.98,10.29,-10.16,-19.89,126.08
1998,13,32355.68,0.00,249.71,10.29,-11.32,-23.04,95.65
1998,14,32449.17,7.11,197.26,17.40,-6.03,-20.74,117.12
1998,15,32545.99,0.00,230.65,17.40,-3.28,-12.23,239.12
1998,16,32646.10,0.00,128.18,17.40,-2.60,-6.56,373.98
1998,17,32749.42,0.00,142.44,17.40,-2.29,-6.70,369.91
1998,18,32855.89,0.00,156.19,17.40,-2.53,-7.37,351.15
1998,19,32965.44,0.00,151.54,17.40,-3.83,-8.43,323.52
1998,20,33078.01,0.00,249.84,17.40,-2.50,-12.19,239.92
1998,21,33193.51,4.80,147.14,22.20,-2.31,-8.52,321.13
1998,22,33311.89,7.36,62.95,21.46,-1.90,-4.23,446.46
1998,23,33433.08,6.47,158.70,27.92,-2.25,-8.92,311.34
1998,24,33557.01,0.00,282.51,27.92,-1.66,-14.02,206.80
1998,25,33683.60,5.02,215.16,32.94,-0.97,-13.50,215.73
1998,26,33812.79,2.92,159.02,35.87,0.12,-6.27,382.35
1998,27,33944.51,0.00,93.38,34.00,0.92,-1.55,545.24
1998,28,34078.69,0.00,91.78,32.29,0.46,-1.93,529.98
1998,29,34215.27,2.29,56.29,30.75,-0.48,-2.34,514.28
1998,30,34354.16,0.00,151.47,29.67,0.61,-3.43,474.19
1998,31,34495.31,0.00,233.15,29.17,1.93,-4.80,427.84
1998,32,34638.65,0.00,215.74,27.62,3.57,-2.31,515.48
1998,33,34784.11,3.56,162.62,26.22,3.08,-2.68,501.58
1998,34,34931.63,0.00,244.89,26.22,-1.67,-8.24,328.40
1998,35,35081.14,0.00,274.45,26.22,-2.09,-10.00,285.86
1998,36,35232.57,0.00,294.11,26.22,-0.43,-9.64,294.06
1998,37,35385.87,0.00,328.07,26.22,2.03,-11.29,257.95
1998,38,35540.98,0.00,277.94,26.22,0.83,-7.52,347.33
1998,39,35697.82,0.00,246.10,26.22,0.14,-6.66,370.95
1998,40,35856.34,0.00,296.84,26.22,0.14,-8.90,311.69
1998,41,36016.48,0.00,306.45,26.22,1.18,-8.35,325.63
1998,42,36178.19,4.38,190.16,25.90,1.50,-5.22,414.13
1998,43,36341.40,0.00,207.93,25.12,0.87,-4.15,449.17
1998,44,36506.06,0.00,288.95,25.12,1.01,-6.55,374.10
1998,45,36672.11,0.00,285.64,24.35,3.16,-4.18,448.34
1998,46,36839.50,0.00,223.73,22.32,4.06,-1.16,561.24
1998,47,37008.18,0.00,207.65,19.58,5.26,0.51,633.70
1998,48,37178.09,3.72,91.84,16.55,3.83,1.24,667.80
1998,49,37349.20,0.00,69.52,13.47,2.56,1.31,671.47
1998,50,37521.43,0.00,126.41,10.94,2.57,0.04,612.46
1998,51,37694.75,0.80,176.61,8.79,2.67,-0.90,572.07
1998,52,37869.12,0.00,232.84,6.90,3.41,-1.48,547.92
1998,53,38044.47,0.00,314.45,5.05,5.83,-1.61,542.72
1998,54,38220.78,0.00,337.71,3.34,6.35,-1.92,530.50
1998,55,38397.99,0.00,370.56,1.83,7.76,-2.41,511.53
1998,56,38576.06,0.00,379.75,0.85,7.07,-3.65,466.31
1998,57,38754.95,0.00,306.69,0.00,9.17,0.88,650.76
1998,58,38934.62,10.77,193.69,0.00,8.43,2.18,714.78
1998,59,39115.03,0.00,261.85,0.00,5.87,-0.40,593.32
1998,60,39296.14,2.87,191.69,0.00,5.41,-0.60,584.58
1998,61,39477.91,0.00,226.40,0.00,3.06,-1.96,529.12
1998,62,39660.31,0.00,209.14,0.00,0.18,-4.26,445.51
1998,63,39843.29,0.00,171.74,0.00,-0.10,-3.60,468.22
1998,64,40026.83,0.00,228.67,0.00,1.84,-2.94,491.76
1998,65,40210.88,0.00,300.33,0.00,3.01,-3.74,463.14
1998,66,40395.41,0.00,349.46,0.00,3.19,-5.46,406.85
1998,67,40580.39,8.78,108.42,0.00,1.03,-1.63,541.81
1998,68,40765.79,0.00,279.27,0.00,-2.58,-8.06,333.00
1998,69,40951.57,0.00,349.74,0.00,-6.23,-13.81,210.33
1998,70,41137.71,0.00,395.12,0.00,-5.25,-15.17,188.11
1998,71,41324.16,0.00,390.82,0.00,-3.54,-12.95,225.68
1998,72,41510.91,5.21,321.47,5.21,-1.59,-10.58,273.14
