Latitude: 44.098556  Longitude: -88.233787
X & Y on Lambert Conformal Conic: 895392.56 232591.09
Tile: 12106
Elevation: 274 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
1998,1,31541.06,0.00,235.02,1.87,3.77,-10.86,267.02
1998,2,31589.84,0.00,220.52,1.01,7.29,-3.95,456.11
1998,3,31642.58,0.00,196.25,0.00,8.19,-2.55,506.46
1998,4,31699.27,6.23,131.08,0.00,2.39,-5.53,404.74
1998,5,31759.85,6.79,68.71,0.00,0.62,-2.84,495.46
1998,6,31824.27,2.20,35.57,0.00,0.32,-1.30,555.33
1998,7,31892.49,4.88,36.06,0.00,-0.38,-2.01,527.16
1998,8,31964.45,15.38,38.19,0.00,-1.56,-3.29,479.05
1998,9,32040.11,0.00,134.60,0.00,-3.27,-8.39,324.42
1998,10,32119.41,0.00,204.59,0.00,-10.03,-19.60,129.30
1998,11,32202.29,0.00,190.15,0.00,-11.52,-19.58,129.54
1998,12,32288.69,0.00,203.54,0.00,-10.54,-19.68,128.40
1998,13,32378.56,5.09,180.88,5.09,-13.01,-23.45,92.21
1998,14,32471.82,8.46,195.76,13.55,-6.74,-20.45,120.14
1998,15,32568.42,0.00,215.77,13.55,-4.24,-12.12,241.37
1998,16,32668.30,0.00,128.75,13.55,-3.12,-7.10,358.61
1998,17,32771.38,0.00,141.89,13.55,-2.43,-6.85,365.80
1998,18,32877.60,0.00,173.48,13.55,-3.18,-8.70,316.66
1998,19,32986.90,0.00,164.16,13.55,-3.59,-8.68,317.29
1998,20,33099.20,0.00,249.57,13.55,-3.53,-13.19,221.24
1998,21,33214.44,4.41,138.37,17.96,-2.84,-8.59,319.44
1998,22,33332.56,4.53,65.20,17.43,-2.30,-4.73,429.91
1998,23,33453.47,0.00,196.29,17.43,-2.62,-8.68,317.13
1998,24,33577.11,0.00,281.63,17.43,-2.62,-15.03,190.17
1998,25,33703.42,0.00,282.38,17.43,-2.03,-14.09,205.52
1998,26,33832.32,3.58,173.44,21.01,-0.13,-7.53,346.93
1998,27,33963.74,1.30,151.47,20.05,0.52,-3.73,463.62
1998,28,34097.62,0.00,128.32,18.79,0.50,-2.99,489.83
1998,29,34233.89,0.00,77.99,17.24,-0.34,-2.32,515.16
1998,30,34372.48,0.00,148.58,16.43,-0.05,-4.05,452.44
1998,31,34513.31,0.00,231.62,15.99,1.75,-4.96,422.38
1998,32,34656.34,0.00,213.90,14.25,4.04,-1.85,533.45
1998,33,34801.48,3.05,152.91,12.99,2.32,-3.00,489.73
1998,34,34948.67,1.61,261.20,14.60,-1.92,-9.27,302.79
1998,35,35097.85,1.45,290.11,16.04,-2.90,-11.85,246.70
1998,36,35248.96,0.00,286.53,16.04,-1.79,-10.52,274.45
1998,37,35401.93,0.00,329.55,16.04,1.36,-12.54,233.35
1998,38,35556.69,0.00,302.26,16.04,1.01,-9.10,306.94
1998,39,35713.20,0.00,220.23,16.04,-0.60,-6.50,375.60
1998,40,35871.38,0.00,261.38,16.04,-0.88,-8.17,330.09
1998,41,36031.18,0.00,304.58,16.04,1.09,-8.41,323.99
1998,42,36192.54,0.00,217.95,15.38,1.12,-4.41,440.47
1998,43,36355.40,0.00,257.61,15.13,1.29,-5.42,407.88
1998,44,36519.71,0.00,281.35,15.13,0.52,-6.85,365.77
1998,45,36685.41,0.00,292.91,14.74,2.75,-5.06,419.25
1998,46,36852.45,0.00,267.58,12.97,5.03,-1.78,535.94
1998,47,37020.77,0.00,208.69,10.27,5.34,0.43,629.92
1998,48,37190.33,1.02,125.37,7.40,3.56,0.84,648.80
1998,49,37361.07,1.06,77.30,4.51,2.36,0.87,650.30
1998,50,37532.95,0.00,113.41,1.92,2.46,0.17,618.24
1998,51,37705.91,0.00,140.95,0.00,2.56,-0.64,582.93
1998,52,37879.91,0.00,204.19,0.00,3.50,-1.35,553.46
1998,53,38054.90,0.00,303.09,0.00,6.28,-2.43,510.95
1998,54,38230.84,0.00,329.23,0.00,7.49,-2.89,489.99
1998,55,38407.69,0.00,332.70,0.00,7.43,-2.88,487.98
1998,56,38585.39,0.00,346.31,0.00,7.81,-3.69,451.78
1998,57,38763.92,8.00,225.43,0.00,9.39,1.21,666.51
1998,58,38943.22,10.12,196.25,0.00,8.79,2.29,720.15
1998,59,39123.26,0.00,300.24,0.00,7.13,-0.84,574.40
1998,60,39304.00,3.85,180.86,0.00,5.25,-0.45,590.89
1998,61,39485.40,1.75,233.72,0.00,3.13,-2.22,518.81
1998,62,39667.42,0.00,194.30,0.00,-0.18,-4.37,441.73
1998,63,39850.03,0.00,173.55,0.00,-0.15,-3.79,461.58
1998,64,40033.20,0.00,234.92,0.00,1.89,-3.18,483.15
1998,65,40216.88,0.00,290.66,0.00,2.38,-4.17,448.46
1998,66,40401.04,0.00,363.29,0.00,3.44,-6.24,383.32
1998,67,40585.65,0.00,152.56,0.00,1.06,-1.84,533.49
1998,68,40770.67,0.00,314.04,0.00,-2.11,-8.75,315.60
1998,69,40956.08,0.00,366.44,0.00,-5.64,-14.22,203.44
1998,70,41141.84,0.00,390.10,0.00,-5.74,-15.59,181.56
1998,71,41327.92,0.00,392.17,0.00,-3.64,-13.47,216.29
1998,72,41514.29,0.00,373.77,0.00,-1.86,-10.59,272.74
1998,73,41700.92,0.00,383.36,0.00,-1.39,-10.53,274.10
1998,74,41887.78,0.00,404.30,0.00,-2.49,-12.76,229.07
1998,75,42074.84,0.00,432.02,0.00,0.01,-13.09,223.00
1998,76,42262.07,8.05,335.06,8.05,1.92,-8.13,331.09
1998,77,42449.45,10.26,119.91,5.99,1.51,-1.10,563.73
1998,78,42636.94,0.00,166.39,4.29,0.73,-1.97,528.74
1998,79,42824.51,0.00,321.15,3.55,1.46,-4.24,446.31
1998,80,43012.14,0.00,436.56,3.39,3.67,-5.61,402.05
1998,81,43199.79,0.00,456.60,3.18,4.87,-5.51,405.30
1998,82,43387.45,0.00,482.10,3.03,6.50,-5.64,388.62
1998,83,43575.08,0.00,494.69,2.45,8.67,-4.61,405.30
1998,84,43762.65,0.00,436.04,0.00,13.07,0.32,582.15
1998,85,43950.14,0.00,414.88,0.00,18.93,7.27,913.10
1998,86,44137.52,0.00,363.69,0.00,20.64,11.59,1264.14
1998,87,44324.75,0.00,414.83,0.00,18.45,7.24,904.28
1998,88,44511.81,0.00,448.48,0.00,18.72,4.83,739.23
1998,89,44698.67,40.93,316.45,0.00,17.19,5.47,895.35
1998,90,44885.30,38.02,268.70,0.00,10.69,2.46,728.83
1998,91,45071.67,7.54,255.47,0.00,9.58,1.98,704.48
1998,92,45257.75,0.00,269.59,0.00,7.86,2.24,717.68
1998,93,45443.52,0.00,310.00,0.00,8.03,1.39,675.06
1998,94,45628.92,0.00,431.78,0.00,9.82,-1.40,551.16
1998,95,45813.95,0.00,476.15,0.00,11.06,-3.67,465.58
1998,96,45998.56,0.00,479.04,0.00,12.59,-2.61,503.89
1998,97,46182.72,3.54,315.57,0.00,13.57,2.29,720.26
1998,98,46366.40,5.39,229.11,0.00,10.39,3.45,782.05
1998,99,46549.57,0.00,353.72,0.00,9.80,1.53,682.29
1998,100,46732.18,0.00,471.62,0.00,12.77,-1.29,555.72
1998,101,46914.20,0.00,482.33,0.00,18.22,2.33,707.25
1998,102,47095.60,0.00,437.17,0.00,19.62,6.93,991.18
1998,103,47276.35,0.00,356.88,0.00,17.55,8.62,1118.11
1998,104,47456.39,14.98,263.05,0.00,15.72,7.21,1015.90
1998,105,47635.69,19.01,210.88,0.00,8.83,2.73,743.01
1998,106,47814.22,22.88,215.38,0.00,5.80,-0.26,599.41
1998,107,47991.93,0.00,458.41,0.00,11.31,-0.97,568.96
1998,108,48168.77,0.00,472.57,0.00,16.18,2.25,718.19
1998,109,48344.72,0.00,481.62,0.00,17.08,2.18,714.71
1998,110,48519.71,0.00,484.55,0.00,16.37,1.29,670.40
1998,111,48693.71,0.00,444.25,0.00,16.22,3.70,796.00
1998,112,48866.68,0.00,494.84,0.00,18.52,2.33,722.05
1998,113,49038.56,0.00,504.38,0.00,20.79,3.23,766.43
1998,114,49209.30,0.00,462.45,0.00,18.66,4.82,861.15
1998,115,49378.86,0.00,425.52,0.00,14.82,3.31,774.41
1998,116,49547.19,0.00,389.23,0.00,13.15,3.20,768.15
1998,117,49714.23,0.00,463.26,0.00,12.64,-0.43,591.97
1998,118,49879.93,0.00,517.75,0.00,15.82,-1.56,544.78
1998,119,50044.24,0.00,500.65,0.00,17.15,1.08,660.18
1998,120,50207.11,8.03,355.58,0.00,18.23,3.71,796.65
1998,121,50368.47,9.37,251.99,0.00,15.66,7.08,1006.65
1998,122,50528.27,5.19,198.21,0.00,15.28,8.75,1128.09
1998,123,50686.46,0.00,384.24,0.00,17.55,7.20,1015.47
1998,124,50842.97,0.00,471.47,0.00,21.00,6.27,952.12
1998,125,50997.74,0.00,454.97,0.00,21.10,7.38,1027.61
1998,126,51150.71,0.00,461.25,0.00,21.13,7.15,1012.10
1998,127,51301.82,2.36,248.74,0.00,18.23,9.70,1202.55
1998,128,51451.00,0.00,369.03,0.00,19.15,9.32,1172.87
1998,129,51598.20,0.00,427.52,0.00,19.64,7.49,1035.37
1998,130,51743.35,0.00,490.15,0.00,20.68,5.11,878.82
1998,131,51886.37,0.00,497.75,0.00,22.12,5.85,916.91
1998,132,52027.22,0.00,475.13,0.00,22.35,7.48,1034.85
1998,133,52165.81,0.00,436.26,0.00,23.48,10.37,1258.45
1998,134,52302.08,0.00,457.60,0.00,25.86,11.17,1316.92
1998,135,52435.97,0.00,388.69,0.00,26.77,14.98,1702.30
1998,136,52567.40,0.00,390.35,0.00,26.78,14.80,1682.28
1998,137,52696.30,0.00,473.40,0.00,29.28,12.65,1410.63
1998,138,52822.61,0.00,412.55,0.00,29.89,16.36,1859.57
1998,139,52946.26,0.00,412.78,0.00,29.29,15.94,1810.36
1998,140,53067.18,0.00,436.77,0.00,24.89,11.24,1333.26
1998,141,53185.30,0.00,435.59,0.00,20.24,7.28,1020.76
1998,142,53300.55,0.00,449.58,0.00,18.41,5.12,879.20
1998,143,53412.86,0.00,440.37,0.00,18.52,5.79,920.99
1998,144,53522.16,0.00,297.01,0.00,16.89,9.31,1171.66
1998,145,53628.39,0.00,427.46,0.00,21.39,9.08,1153.76
1998,146,53731.48,0.00,490.37,0.00,24.29,8.26,1056.63
1998,147,53831.36,10.94,367.68,0.00,26.64,9.94,1222.60
1998,148,53927.97,4.82,325.53,0.00,29.32,15.35,1743.06
1998,149,54021.24,10.11,332.63,0.00,27.19,13.25,1521.63
1998,150,54111.11,0.00,438.44,0.00,21.52,8.74,1127.60
1998,151,54197.52,9.81,342.74,0.00,22.17,8.31,1095.38
1998,152,54280.41,0.00,457.23,0.00,20.79,6.91,995.39
1998,153,54359.72,0.00,344.15,0.00,18.39,9.10,1154.97
1998,154,54435.38,0.00,361.11,0.00,16.72,7.11,1009.30
1998,155,54507.36,0.00,384.37,0.00,16.46,6.19,946.79
1998,156,54575.59,0.00,362.18,0.00,15.11,5.76,919.18
1998,157,54640.02,0.00,422.94,0.00,16.14,4.55,845.18
1998,158,54700.60,0.00,479.69,0.00,18.73,4.22,825.83
1998,159,54757.30,0.00,473.50,0.00,19.54,5.21,884.73
1998,160,54810.05,0.00,296.32,0.00,16.29,8.78,1130.56
1998,161,54858.83,14.63,215.39,0.00,18.08,10.88,1301.39
1998,162,54903.60,11.88,256.31,0.00,20.45,11.66,1370.45
1998,163,54944.31,8.69,295.16,0.00,24.09,13.31,1527.39
1998,164,54980.94,0.00,406.61,0.00,24.88,13.60,1556.93
1998,165,55013.46,0.00,406.50,0.00,25.07,13.79,1575.92
1998,166,55041.84,0.00,426.45,0.00,26.34,14.08,1606.14
1998,167,55066.06,0.00,412.60,0.00,26.56,14.95,1699.47
1998,168,55086.10,0.00,430.16,0.00,26.86,14.53,1653.04
1998,169,55101.94,6.17,288.50,0.00,26.31,15.87,1802.46
1998,170,55113.57,0.00,402.96,0.00,25.98,15.00,1704.33
1998,171,55120.97,0.00,443.47,0.00,28.86,15.70,1782.64
1998,172,55124.16,0.00,409.15,0.00,29.38,17.64,2016.08
1998,173,55123.11,3.89,318.90,0.00,29.47,17.04,1942.04
1998,174,55117.83,18.49,325.52,0.00,28.51,15.75,1788.20
1998,175,55108.33,18.90,334.29,0.00,30.21,16.50,1876.58
1998,176,55094.61,18.68,332.12,0.00,31.19,17.45,1992.44
1998,177,55076.69,24.08,301.97,0.00,29.46,17.98,2060.17
1998,178,55054.58,23.12,276.65,0.00,27.57,17.70,2024.59
1998,179,55028.30,9.19,296.95,0.00,29.14,18.14,2081.69
1998,180,54997.86,0.00,396.49,0.00,28.51,17.64,2016.72
1998,181,54963.30,0.00,424.40,0.00,27.12,15.46,1755.43
1998,182,54924.64,0.00,464.78,0.00,26.87,13.45,1541.15
1998,183,54881.92,0.00,440.44,0.00,28.31,15.66,1777.89
1998,184,54835.16,0.00,324.94,0.00,26.12,17.88,2047.76
1998,185,54784.40,19.43,290.03,0.00,24.45,14.50,1650.02
1998,186,54729.69,0.00,433.75,0.00,24.57,12.80,1477.97
1998,187,54671.06,0.00,368.60,0.00,25.16,15.70,1782.32
1998,188,54608.56,0.00,337.68,0.00,24.52,16.19,1839.39
1998,189,54542.24,0.00,394.37,0.00,26.00,15.80,1794.24
1998,190,54472.15,0.00,445.24,0.00,27.19,14.65,1666.66
